year,Player,Team,Pos,name,GSIS_ID,player_info
2013,Dwayne Allen,IND,TE,D.Allen,00-0029689,"Dwayne Allen, TE"
2013,Ed Dickson,BAL,TE,E.Dickson,00-0027675,"Ed Dickson, TE"
2013,Evan Rodriguez,BUF,TE,E.Rodriguez,00-0029276,"Evan Rodriguez, TE"
2013,Fred Davis,WAS,TE,F.Davis,00-0026188,"Fred Davis, TE"
2013,Garrett Celek,SF,TE,G.Celek,00-0028903,"Garrett Celek, TE"
2013,Garrett Graham,HOU,TE,G.Graham,00-0027718,"Garrett Graham, TE"
2013,Gary Barnidge,CLE,TE,G.Barnidge,00-0026281,"Gary Barnidge, TE"
2013,Gavin Escobar,DAL,TE,G.Escobar,00-0030544,"Gavin Escobar, TE"
2013,Greg Olsen,CAR,TE,G.Olsen,00-0025418,"Greg Olsen, TE"
2013,Heath Miller,PIT,TE,H.Miller,00-0023465,"Heath Miller, TE"
2013,Jack Doyle,IND,TE,J.Doyle,00-0030181,"Jack Doyle, TE"
2013,Jacob Tamme,DEN,TE,J.Tamme,00-0026267,"Jacob Tamme, TE"
2013,Jake Ballard,ARI,TE,J.Ballard,00-0027259,"Jake Ballard, TE"
2013,James Casey,PHI,TE,J.Casey,00-0027109,"James Casey, TE"
2013,James Hanna,DAL,TE,J.Hanna,00-0029634,"James Hanna, TE"
2013,Jared Cook,STL,TE,J.Cook,00-0027061,"Jared Cook, TE"
2013,Jason Witten,DAL,TE,J.Witten,00-0022127,"Jason Witten, TE"
2013,Jeff Cumberland,NYJ,TE,J.Cumberland,00-0027321,"Jeff Cumberland, TE"
2013,Jermaine Gresham,CIN,TE,J.Gresham,00-0027873,"Jermaine Gresham, TE"
2013,Jermichael Finley,GB,TE,J.Finley,00-0026231,"Jermichael Finley, TE"
2013,Jeron Mastrud,OAK,TE,J.Mastrud,00-0027445,"Jeron Mastrud, TE"
2013,Jim Dray,ARI,TE,J.Dray,00-0027825,"Jim Dray, TE"
2013,Jimmy Graham,NO,TE,J.Graham,00-0027696,"Jimmy Graham, TE"
2013,Joel Dreessen,DEN,TE,J.Dreessen,00-0023630,"Joel Dreessen, TE"
2013,John Carlson,MIN,TE,J.Carlson,00-0026178,"John Carlson, TE"
2013,John Phillips,SD,TE,J.Phillips,00-0027139,"John Phillips, TE"
2013,Jordan Cameron,CLE,TE,J.Cameron,00-0028040,"Jordan Cameron, TE"
2013,Jordan Reed,WAS,TE,J.Reed,00-0030472,"Jordan Reed, TE"
2013,Joseph Fauria,DET,TE,J.Fauria,00-0029883,"Joseph Fauria, TE"
2013,Josh Hill,NO,TE,J.Hill,00-0030216,"Josh Hill, TE"
2013,Julius Thomas,DEN,TE,J.Thomas,00-0028067,"Julius Thomas, TE"
2013,Kellen Davis,SEA,TE,K.Davis,00-0026298,"Kellen Davis, TE"
2013,Kellen Winslow,NYJ,TE,K.Winslow,00-0022922,"Kellen Winslow, TE"
2013,Konrad Reuland,NYJ,TE,K.Reuland,00-0028238,"Konrad Reuland, TE"
2013,Kory Sperry,ARI,TE,K.Sperry,00-0026757,"Kory Sperry, TE"
2013,Kyle Rudolph,MIN,TE,K.Rudolph,00-0027981,"Kyle Rudolph, TE"
2013,Ladarius Green,SD,TE,L.Green,00-0029275,"Ladarius Green, TE"
2013,Lance Kendricks,STL,TE,L.Kendricks,00-0027985,"Lance Kendricks, TE"
2013,Larry Donnell,NYG,TE,L.Donnell,00-0028838,"Larry Donnell, TE"
2013,Lee Smith,BUF,TE,L.Smith,00-0028097,"Lee Smith, TE"
2013,Levine Toilolo,ATL,TE,L.Toilolo,00-0030443,"Levine Toilolo, TE"
2013,Logan Paulsen,WAS,TE,L.Paulsen,00-0027215,"Logan Paulsen, TE"
2013,Luke Willson,SEA,TE,L.Willson,00-0030089,"Luke Willson, TE"
2013,Marcedes Lewis,JAC,TE,M.Lewis,00-0024243,"Marcedes Lewis, TE"
2013,MarQueis Gray,CLE,TE,M.Gray,00-0029878,"MarQueis Gray, TE"
2013,Martellus Bennett,CHI,TE,M.Bennett,00-0026201,"Martellus Bennett, TE"
2013,Matt Spaeth,PIT,TE,M.Spaeth,00-0025464,"Matt Spaeth, TE"
2013,Matthew Mulligan,NE,TE,M.Mulligan,00-0026008,"Matthew Mulligan, TE"
2013,Michael Egnew,MIA,TE,M.Egnew,00-0029694,"Michael Egnew, TE"
2013,Michael Hoomanawanui,NE,TE,M.Hoomanawanui,00-0027732,"Michael Hoomanawanui, TE"
2013,Michael Palmer,PIT,TE,M.Palmer,00-0027202,"Michael Palmer, TE"
2013,Mike McNeill,STL,TE,M.McNeill,00-0028651,"Mike McNeill, TE"
2013,Mychal Rivera,OAK,TE,M.Rivera,00-0030514,"Mychal Rivera, TE"
2013,Nate Byham,TB,TE,N.Byham,00-0027780,"Nate Byham, TE"
2013,Nick Kasa,OAK,TE,N.Kasa,00-0030512,"Nick Kasa, TE"
2013,Niles Paul,WAS,TE,N.Paul,00-0028093,"Niles Paul, TE"
2013,Orson Charles,CIN,TE,O.Charles,00-0029414,"Orson Charles, TE"
2013,Owen Daniels,HOU,TE,O.Daniels,00-0024313,"Owen Daniels, TE"
2013,Richard Gordon,KC,TE,R.Gordon,00-0028119,"Richard Gordon, TE"
2013,Richie Brockel,CAR,TE,R.Brockel,00-0027583,"Richie Brockel, TE"
2013,Rob Gronkowski,NE,TE,R.Gronkowski,00-0027656,"Rob Gronkowski, TE"
2013,Rob Housler,ARI,TE,R.Housler,00-0028007,"Rob Housler, TE"
2013,Ryan Griffin,HOU,TE,R.Griffin,00-0030108,"Ryan Griffin, TE"
2013,Ryan Taylor,GB,TE,R.Taylor,00-0028156,"Ryan Taylor, TE"
2013,Scott Chandler,BUF,TE,S.Chandler,00-0025516,"Scott Chandler, TE"
2013,Sean McGrath,KC,TE,S.McGrath,00-0029391,"Sean McGrath, TE"
2013,Steve Maneri,CHI,TE,S.Maneri,00-0027567,"Steve Maneri, TE"
2013,Taylor Thompson,TEN,TE,T.Thompson,00-0029590,"Taylor Thompson, TE"
2013,Timothy Wright,TB,TE,T.Wright,00-0029910,"Timothy Wright, TE"
2013,Tom Crabtree,TB,TE,T.Crabtree,00-0026878,"Tom Crabtree, TE"
2013,Tony Gonzalez,ATL,TE,T.Gonzalez,00-0006101,"Tony Gonzalez, TE"
2013,Tony Scheffler,DET,TE,T.Scheffler,00-0024276,"Tony Scheffler, TE"
2013,Tyler Eifert,CIN,TE,T.Eifert,00-0030549,"Tyler Eifert, TE"
2013,Vance McDonald,SF,TE,V.McDonald,00-0030470,"Vance McDonald, TE"
2013,Vernon Davis,SF,TE,V.Davis,00-0024221,"Vernon Davis, TE"
2013,Virgil Green,DEN,TE,V.Green,00-0028142,"Virgil Green, TE"
2013,Visanthe Shiancoe,TEN,TE,V.Shiancoe,00-0022054,"Visanthe Shiancoe, TE"
2013,Weslye Saunders,IND,TE,W.Saunders,00-0028270,"Weslye Saunders, TE"
2013,Zach Ertz,PHI,TE,Z.Ertz,00-0030061,"Zach Ertz, TE"
2013,Zach Miller,SEA,TE,Z.Miller,00-0025425,"Zach Miller, TE"
2013,Zach Sudfeld,NYJ,TE,Z.Sudfeld,00-0029999,"Zach Sudfeld, TE"
2014,Aaron Rodgers,GB,QB,A.Rodgers,00-0023459,"Aaron Rodgers, QB"
2014,Alex Smith,KC,QB,A.Smith,00-0023436,"Alex Smith, QB"
2014,Andrew Luck,IND,QB,A.Luck,00-0029668,"Andrew Luck, QB"
2014,Andy Dalton,CIN,QB,A.Dalton,00-0027973,"Andy Dalton, QB"
2014,Austin Davis,STL,QB,A.Davis,00-0028957,"Austin Davis, QB"
2014,Ben Roethlisberger,PIT,QB,B.Roethlisberger,00-0022924,"Ben Roethlisberger, QB"
2014,Blaine Gabbert,SF,QB,B.Gabbert,00-0027948,"Blaine Gabbert, QB"
2014,Blake Bortles,JAC,QB,B.Bortles,00-0031407,"Blake Bortles, QB"
2014,Brandon Weeden,DAL,QB,B.Weeden,00-0029677,"Brandon Weeden, QB"
2014,Brian Hoyer,CLE,QB,B.Hoyer,00-0026625,"Brian Hoyer, QB"
2014,Brock Osweiler,DEN,QB,B.Osweiler,00-0029682,"Brock Osweiler, QB"
2014,Cam Newton,CAR,QB,C.Newton,00-0027939,"Cam Newton, QB"
2014,Carson Palmer,ARI,QB,C.Palmer,00-0021429,"Carson Palmer, QB"
2014,Case Keenum,HOU,QB,C.Keenum,00-0028986,"Case Keenum, QB"
2014,Chad Henne,JAC,QB,C.Henne,00-0026197,"Chad Henne, QB"
2014,Charlie Whitehurst,TEN,QB,C.Whitehurst,00-0024296,"Charlie Whitehurst, QB"
2014,Chase Daniel,KC,QB,C.Daniel,00-0026544,"Chase Daniel, QB"
2014,Christian Ponder,MIN,QB,C.Ponder,00-0027950,"Christian Ponder, QB"
2014,Colin Kaepernick,SF,QB,C.Kaepernick,00-0027974,"Colin Kaepernick, QB"
2014,Colt McCoy,WAS,QB,C.McCoy,00-0027688,"Colt McCoy, QB"
2014,Connor Shaw,CLE,QB,C.Shaw,00-0030661,"Connor Shaw, QB"
2014,Derek Anderson,CAR,QB,D.Anderson,00-0023645,"Derek Anderson, QB"
2014,Derek Carr,OAK,QB,D.Carr,00-0031280,"Derek Carr, QB"
2014,Drew Brees,NO,QB,D.Brees,00-0020531,"Drew Brees, QB"
2014,Drew Stanton,ARI,QB,D.Stanton,00-0025430,"Drew Stanton, QB"
2014,EJ Manuel,BUF,QB,E.Manuel,00-0030526,"EJ Manuel, QB"
2014,Eli Manning,NYG,QB,E.Manning,00-0022803,"Eli Manning, QB"
2014,Geno Smith,NYJ,QB,G.Smith,00-0030565,"Geno Smith, QB"
2014,Jake Locker,TEN,QB,J.Locker,00-0027946,"Jake Locker, QB"
2014,Jason Campbell,CIN,QB,J.Campbell,00-0023460,"Jason Campbell, QB"
2014,Jay Cutler,CHI,QB,J.Cutler,00-0024226,"Jay Cutler, QB"
2014,Jimmy Clausen,CHI,QB,J.Clausen,00-0027659,"Jimmy Clausen, QB"
2014,Jimmy Garoppolo,NE,QB,J.Garoppolo,00-0031345,"Jimmy Garoppolo, QB"
2014,Joe Flacco,BAL,QB,J.Flacco,00-0026158,"Joe Flacco, QB"
2014,Johnny Manziel,CLE,QB,J.Manziel,00-0031409,"Johnny Manziel, QB"
2014,Jordan Palmer,TEN,QB,J.Palmer,00-0025592,"Jordan Palmer, QB"
2014,Josh McCown,TB,QB,J.McCown,00-0021206,"Josh McCown, QB"
2014,Kellen Clemens,SD,QB,K.Clemens,00-0024264,"Kellen Clemens, QB"
2014,Kirk Cousins,WAS,QB,K.Cousins,00-0029604,"Kirk Cousins, QB"
2014,Kyle Orton,BUF,QB,K.Orton,00-0023541,"Kyle Orton, QB"
2014,Logan Thomas,ARI,QB,L.Thomas,00-0031260,"Logan Thomas, QB"
2014,Mark Sanchez,PHI,QB,M.Sanchez,00-0026898,"Mark Sanchez, QB"
2014,Matt Barkley,PHI,QB,M.Barkley,00-0030533,"Matt Barkley, QB"
2014,Matt Cassel,MIN,QB,M.Cassel,00-0023662,"Matt Cassel, QB"
2014,Matt Flynn,GB,QB,M.Flynn,00-0026349,"Matt Flynn, QB"
2014,Matt Hasselbeck,IND,QB,M.Hasselbeck,00-0007091,"Matt Hasselbeck, QB"
2014,Matt McGloin,OAK,QB,M.McGloin,00-0030419,"Matt McGloin, QB"
2014,Matt Moore,MIA,QB,M.Moore,00-0025708,"Matt Moore, QB"
2014,Matt Ryan,ATL,QB,M.Ryan,00-0026143,"Matt Ryan, QB"
2014,Matt Schaub,OAK,QB,M.Schaub,00-0022787,"Matt Schaub, QB"
2014,Matt Simms,NYJ,QB,M.Simms,00-0029151,"Matt Simms, QB"
2014,Matthew Stafford,DET,QB,M.Stafford,00-0026498,"Matthew Stafford, QB"
2014,Mike Glennon,TB,QB,M.Glennon,00-0030520,"Mike Glennon, QB"
2014,Mike Vick,NYJ,QB,M.Vick,00-0020245,"Mike Vick, QB"
2014,Nick Foles,PHI,QB,N.Foles,00-0029567,"Nick Foles, QB"
2014,Peyton Manning,DEN,QB,P.Manning,00-0010346,"Peyton Manning, QB"
2014,Philip Rivers,SD,QB,P.Rivers,00-0022942,"Philip Rivers, QB"
2014,Robert Griffin III,WAS,QB,R.III,00-0029665,"Robert Griffin III, QB"
2014,Russell Wilson,SEA,QB,R.Wilson,00-0029263,"Russell Wilson, QB"
2014,Ryan Fitzpatrick,HOU,QB,R.Fitzpatrick,00-0023682,"Ryan Fitzpatrick, QB"
2014,Ryan Lindley,ARI,QB,R.Lindley,00-0029531,"Ryan Lindley, QB"
2014,Ryan Mallett,HOU,QB,R.Mallett,00-0028012,"Ryan Mallett, QB"
2014,Ryan Nassib,NYG,QB,R.Nassib,00-0030586,"Ryan Nassib, QB"
2014,Ryan Tannehill,MIA,QB,R.Tannehill,00-0029701,"Ryan Tannehill, QB"
2014,Shaun Hill,STL,QB,S.Hill,00-0020679,"Shaun Hill, QB"
2014,T.J. Yates,ATL,QB,T.Yates,00-0028090,"T.J. Yates, QB"
2014,Tarvaris Jackson,SEA,QB,T.Jackson,00-0024279,"Tarvaris Jackson, QB"
2014,Teddy Bridgewater,MIN,QB,T.Bridgewater,00-0031237,"Teddy Bridgewater, QB"
2014,Tom Brady,NE,QB,T.Brady,00-0019596,"Tom Brady, QB"
2014,Tom Savage,HOU,QB,T.Savage,00-0031064,"Tom Savage, QB"
2014,Tony Romo,DAL,QB,T.Romo,00-0021678,"Tony Romo, QB"
2014,Zach Mettenberger,TEN,QB,Z.Mettenberger,00-0031266,"Zach Mettenberger, QB"
2014,Adrian Peterson,MIN,RB,A.Peterson,00-0025394,"Adrian Peterson, RB"
2014,Ahmad Bradshaw,IND,RB,A.Bradshaw,00-0025637,"Ahmad Bradshaw, RB"
2014,Alfonso Smith,SF,RB,A.Smith,00-0027346,"Alfonso Smith, RB"
2014,Alfred Blue,HOU,RB,A.Blue,00-0031075,"Alfred Blue, RB"
2014,Alfred Morris,WAS,RB,A.Morris,00-0029141,"Alfred Morris, RB"
2014,Andre Ellington,ARI,RB,A.Ellington,00-0030287,"Andre Ellington, RB"
2014,Andre Williams,NYG,RB,A.Williams,00-0031055,"Andre Williams, RB"
2014,Anthony Dixon,BUF,RB,A.Dixon,00-0027772,"Anthony Dixon, RB"
2014,Anthony Sherman,KC,FB,A.Sherman,00-0028074,"Anthony Sherman, FB"
2014,Antone Smith,ATL,RB,A.Smith,00-0026855,"Antone Smith, RB"
2014,Arian Foster,HOU,RB,A.Foster,00-0026796,"Arian Foster, RB"
2014,Austin Johnson,NO,FB,A.Johnson,00-0029729,"Austin Johnson, FB"
2014,Benny Cunningham,STL,RB,B.Cunningham,00-0029795,"Benny Cunningham, RB"
2014,Bernard Pierce,BAL,RB,B.Pierce,00-0029264,"Bernard Pierce, RB"
2014,Bilal Powell,NYJ,RB,B.Powell,00-0028064,"Bilal Powell, RB"
2014,Bishop Sankey,TEN,RB,B.Sankey,00-0031413,"Bishop Sankey, RB"
2014,Bobby Rainey,TB,RB,B.Rainey,00-0029384,"Bobby Rainey, RB"
2014,Branden Oliver,SD,RB,B.Oliver,00-0031277,"Branden Oliver, RB"
2014,Brandon Bolden,NE,RB,B.Bolden,00-0029239,"Brandon Bolden, RB"
2014,Bruce Miller,SF,FB,B.Miller,00-0028149,"Bruce Miller, FB"
2014,Bryce Brown,BUF,RB,B.Brown,00-0029429,"Bryce Brown, RB"
2014,C.J. Anderson,DEN,RB,C.Anderson,00-0029854,"C.J. Anderson, RB"
2014,C.J. Spiller,BUF,RB,C.Spiller,00-0027861,"C.J. Spiller, RB"
2014,Carlos Hyde,SF,RB,C.Hyde,00-0031045,"Carlos Hyde, RB"
2014,Cedric Peerman,CIN,RB,C.Peerman,00-0026932,"Cedric Peerman, RB"
2014,Charles Sims,TB,RB,C.Sims,00-0031390,"Charles Sims, RB"
2014,Chris Ivory,NYJ,RB,C.Ivory,00-0027531,"Chris Ivory, RB"
2014,Chris Johnson,NYJ,RB,C.Johnson,00-0026164,"Chris Johnson, RB"
2014,Chris Polk,PHI,RB,C.Polk,00-0029438,"Chris Polk, RB"
2014,Chris Thompson,WAS,RB,C.Thompson,00-0030404,"Chris Thompson, RB"
2014,Christine Michael,SEA,RB,C.Michael,00-0030432,"Christine Michael, RB"
2014,Cyrus Gray,KC,RB,C.Gray,00-0029298,"Cyrus Gray, RB"
2014,Damien Williams,MIA,RB,D.Williams,00-0030874,"Damien Williams, RB"
2014,Dan Herron,IND,RB,D.Herron,00-0029588,"Dan Herron, RB"
2014,Daniel Thomas,MIA,RB,D.Thomas,00-0028000,"Daniel Thomas, RB"
2014,Danny Woodhead,SD,RB,D.Woodhead,00-0026019,"Danny Woodhead, RB"
2014,Darrel Young,WAS,FB,D.Young,00-0026852,"Darrel Young, FB"
2014,Darren McFadden,OAK,RB,D.McFadden,00-0026144,"Darren McFadden, RB"
2014,Darren Sproles,PHI,RB,D.Sproles,00-0023564,"Darren Sproles, RB"
2014,Darrin Reaves,CAR,RB,D.Reaves,00-0031123,"Darrin Reaves, RB"
2014,De'Anthony Thomas,KC,RB,D.Thomas,00-0031060,"De'Anthony Thomas, RB"
2014,DeAngelo Williams,CAR,RB,D.Williams,00-0024242,"DeAngelo Williams, RB"
2014,DeMarco Murray,DAL,RB,D.Murray,00-0028009,"DeMarco Murray, RB"
2014,Denard Robinson,JAC,RB,D.Robinson,00-0030547,"Denard Robinson, RB"
2014,Devonta Freeman,ATL,RB,D.Freeman,00-0031285,"Devonta Freeman, RB"
2014,Dexter McCluster,TEN,RB,D.McCluster,00-0027651,"Dexter McCluster, RB"
2014,Donald Brown,SD,RB,D.Brown,00-0027003,"Donald Brown, RB"
2014,Doug Martin,TB,RB,D.Martin,00-0029613,"Doug Martin, RB"
2014,Dri Archer,PIT,RB,D.Archer,00-0031392,"Dri Archer, RB"
2014,DuJuan Harris,GB,RB,D.Harris,00-0028409,"DuJuan Harris, RB"
2014,Eddie Lacy,GB,RB,E.Lacy,00-0030485,"Eddie Lacy, RB"
2014,Edwin Baker,NO,RB,E.Baker,00-0029317,"Edwin Baker, RB"
2014,Erik Lorig,NO,FB,E.Lorig,00-0027844,"Erik Lorig, FB"
2014,Fitzgerald Toussaint,BAL,RB,F.Toussaint,00-0031332,"Fitzgerald Toussaint, RB"
2014,Fozzy Whittaker,CAR,RB,F.Whittaker,00-0029731,"Fozzy Whittaker, RB"
2014,Frank Gore,SF,RB,F.Gore,00-0023500,"Frank Gore, RB"
2014,Frank Summers,BUF,FB,F.Summers,00-0026926,"Frank Summers, FB"
2014,Fred Jackson,BUF,RB,F.Jackson,00-0024204,"Fred Jackson, RB"
2014,George Winn,DET,RB,G.Winn,00-0030247,"George Winn, RB"
2014,Giovani Bernard,CIN,RB,G.Bernard,00-0030456,"Giovani Bernard, RB"
2014,Henry Hynoski,NYG,FB,H.Hynoski,00-0028492,"Henry Hynoski, FB"
2014,Isaiah Crowell,CLE,RB,I.Crowell,00-0030656,"Isaiah Crowell, RB"
2014,Jackie Battle,TEN,RB,J.Battle,00-0025701,"Jackie Battle, RB"
2014,Jacquizz Rodgers,ATL,RB,J.Rodgers,00-0028083,"Jacquizz Rodgers, RB"
2014,Jalen Parmele,ARI,RB,J.Parmele,00-0026316,"Jalen Parmele, RB"
2014,Jamaal Charles,KC,RB,J.Charles,00-0026213,"Jamaal Charles, RB"
2014,James Develin,NE,FB,J.Develin,00-0027925,"James Develin, FB"
2014,James Starks,GB,RB,J.Starks,00-0027791,"James Starks, RB"
2014,James White,NE,RB,J.White,00-0031062,"James White, RB"
2014,Jamize Olawale,OAK,RB,J.Olawale,00-0029492,"Jamize Olawale, RB"
2014,Jed Collins,DET,FB,J.Collins,00-0026072,"Jed Collins, FB"
2014,Jeremy Hill,CIN,RB,J.Hill,00-0031301,"Jeremy Hill, RB"
2014,Jeremy Stewart,DEN,RB,J.Stewart,00-0029441,"Jeremy Stewart, RB"
2014,Jerick McKinnon,MIN,RB,J.McKinnon,00-0031376,"Jerick McKinnon, RB"
2014,Jerome Felton,MIN,FB,J.Felton,00-0026286,"Jerome Felton, FB"
2014,Joe Banyard,MIN,RB,J.Banyard,00-0029048,"Joe Banyard, RB"
2014,Joe McKnight,KC,RB,J.McKnight,00-0027712,"Joe McKnight, RB"
2014,John Conner,NYJ,FB,J.Conner,00-0027739,"John Conner, FB"
2014,John Kuhn,GB,FB,J.Kuhn,00-0022999,"John Kuhn, FB"
2014,Joique Bell,DET,RB,J.Bell,00-0027218,"Joique Bell, RB"
2014,Jonas Gray,NE,RB,J.Gray,00-0029104,"Jonas Gray, RB"
2014,Jonathan Dwyer,ARI,RB,J.Dwyer,00-0027786,"Jonathan Dwyer, RB"
2014,Jonathan Grimes,HOU,RB,J.Grimes,00-0029510,"Jonathan Grimes, RB"
2014,Jonathan Stewart,CAR,RB,J.Stewart,00-0026153,"Jonathan Stewart, RB"
2014,Jordan Todman,JAC,RB,J.Todman,00-0028121,"Jordan Todman, RB"
2014,Jorvorskie Lane,TB,FB,J.Lane,00-0029619,"Jorvorskie Lane, FB"
2014,Joseph Randle,DAL,RB,J.Randle,00-0030388,"Joseph Randle, RB"
2014,Josh Harris,PIT,RB,J.Harris,00-0031450,"Josh Harris, RB"
2014,Justin Forsett,BAL,RB,J.Forsett,00-0026373,"Justin Forsett, RB"
2014,Juwan Thompson,DEN,RB,J.Thompson,00-0030705,"Juwan Thompson, RB"
2014,Ka'Deem Carey,CHI,RB,K.Carey,00-0031057,"Ka'Deem Carey, RB"
2014,Kerwynn Williams,ARI,RB,K.Williams,00-0030117,"Kerwynn Williams, RB"
2014,Khiry Robinson,NO,RB,K.Robinson,00-0030348,"Khiry Robinson, RB"
2014,Knile Davis,KC,RB,K.Davis,00-0030280,"Knile Davis, RB"
2014,Knowshon Moreno,MIA,RB,K.Moreno,00-0026988,"Knowshon Moreno, RB"
2014,Lamar Miller,MIA,RB,L.Miller,00-0029615,"Lamar Miller, RB"
2014,LaMichael James,MIA,RB,L.James,00-0029260,"LaMichael James, RB"
2014,Lance Dunbar,DAL,RB,L.Dunbar,00-0029004,"Lance Dunbar, RB"
2014,Latavius Murray,OAK,RB,L.Murray,00-0030513,"Latavius Murray, RB"
2014,Le'Veon Bell,PIT,RB,L.Bell,00-0030496,"Le'Veon Bell, RB"
2014,LeGarrette Blount,NE,RB,L.Blount,00-0027325,"LeGarrette Blount, RB"
2014,Leon Washington,TEN,RB,L.Washington,00-0024332,"Leon Washington, RB"
2014,LeSean McCoy,PHI,RB,L.McCoy,00-0027029,"LeSean McCoy, RB"
2014,Lorenzo Taliaferro,BAL,RB,L.Taliaferro,00-0031066,"Lorenzo Taliaferro, RB"
2014,Marcel Reece,OAK,FB,M.Reece,00-0026393,"Marcel Reece, FB"
2014,Marion Grice,ARI,RB,M.Grice,00-0030999,"Marion Grice, RB"
2014,Mark Ingram,NO,RB,M.Ingram,00-0027966,"Mark Ingram, RB"
2014,Marshawn Lynch,SEA,RB,M.Lynch,00-0025399,"Marshawn Lynch, RB"
2014,Matt Asiata,MIN,RB,M.Asiata,00-0028198,"Matt Asiata, RB"
2014,Matt Forte,CHI,RB,M.Forte,00-0026184,"Matt Forte, RB"
2014,Maurice Jones-Drew,OAK,RB,M.Jones-Drew,00-0024275,"Maurice Jones-Drew, RB"
2014,Michael Cox,NYG,RB,M.Cox,00-0030128,"Michael Cox, RB"
2014,Mike James,TB,RB,M.James,00-0030391,"Mike James, RB"
2014,Mike Tolbert,CAR,FB,M.Tolbert,00-0026069,"Mike Tolbert, FB"
2014,Montee Ball,DEN,RB,M.Ball,00-0030522,"Montee Ball, RB"
2014,Orleans Darkwa,NYG,RB,O.Darkwa,00-0030860,"Orleans Darkwa, RB"
2014,Peyton Hillis,NYG,RB,P.Hillis,00-0026367,"Peyton Hillis, RB"
2014,Pierre Thomas,NO,RB,P.Thomas,00-0024813,"Pierre Thomas, RB"
2014,Rashad Jennings,NYG,RB,R.Jennings,00-0027155,"Rashad Jennings, RB"
2014,Ray Agnew,CLE,FB,R.Agnew,00-0030653,"Ray Agnew, FB"
2014,Reggie Bush,DET,RB,R.Bush,00-0024217,"Reggie Bush, RB"
2014,Rex Burkhead,CIN,RB,R.Burkhead,00-0030288,"Rex Burkhead, RB"
2014,Robert Hughes,ARI,RB,R.Hughes,00-0028345,"Robert Hughes, RB"
2014,Robert Turbin,SEA,RB,R.Turbin,00-0029273,"Robert Turbin, RB"
2014,Ronnie Brown,SD,RB,R.Brown,00-0023437,"Ronnie Brown, RB"
2014,Ronnie Hillman,DEN,RB,R.Hillman,00-0029683,"Ronnie Hillman, RB"
2014,Roy Helu,WAS,RB,R.Helu,00-0028043,"Roy Helu, RB"
2014,Ryan Mathews,SD,RB,R.Mathews,00-0027864,"Ryan Mathews, RB"
2014,Shane Vereen,NE,RB,S.Vereen,00-0027994,"Shane Vereen, RB"
2014,Shonn Greene,TEN,RB,S.Greene,00-0026899,"Shonn Greene, RB"
2014,Silas Redd,WAS,RB,S.Redd,00-0031008,"Silas Redd, RB"
2014,Stepfan Taylor,ARI,RB,S.Taylor,00-0030282,"Stepfan Taylor, RB"
2014,Stevan Ridley,NE,RB,S.Ridley,00-0028011,"Stevan Ridley, RB"
2014,Steven Jackson,ATL,RB,S.Jackson,00-0022736,"Steven Jackson, RB"
2014,Storm Johnson,JAC,RB,S.Johnson,00-0031243,"Storm Johnson, RB"
2014,Terrance West,CLE,RB,T.West,00-0031375,"Terrance West, RB"
2014,Theo Riddick,DET,RB,T.Riddick,00-0030107,"Theo Riddick, RB"
2014,Toby Gerhart,JAC,RB,T.Gerhart,00-0027888,"Toby Gerhart, RB"
2014,Tommy Bohanon,NYJ,FB,T.Bohanon,00-0030112,"Tommy Bohanon, FB"
2014,Travaris Cadet,NO,RB,T.Cadet,00-0029205,"Travaris Cadet, RB"
2014,Tre Mason,STL,RB,T.Mason,00-0031391,"Tre Mason, RB"
2014,Trent Richardson,IND,RB,T.Richardson,00-0029675,"Trent Richardson, RB"
2014,Trey Watts,STL,RB,T.Watts,00-0030985,"Trey Watts, RB"
2014,Will Johnson,PIT,FB,W.Johnson,00-0028841,"Will Johnson, FB"
2014,Will Tukuafu,SEA,FB,W.Tukuafu,00-0027905,"Will Tukuafu, FB"
2014,Zac Stacy,STL,RB,Z.Stacy,00-0030536,"Zac Stacy, RB"
2014,Zurlon Tipton,IND,RB,Z.Tipton,00-0030855,"Zurlon Tipton, RB"
2014,A.J. Green,CIN,WR,A.Green,00-0027942,"A.J. Green, WR"
2014,A.J. Jenkins,KC,WR,A.Jenkins,00-0029654,"A.J. Jenkins, WR"
2014,Aaron Dobson,NE,WR,A.Dobson,00-0030540,"Aaron Dobson, WR"
2014,Ace Sanders,JAC,WR,A.Sanders,00-0030550,"Ace Sanders, WR"
2014,Adam Thielen,MIN,WR,A.Thielen,00-0030035,"Adam Thielen, WR"
2014,Albert Wilson,KC,WR,A.Wilson,00-0030669,"Albert Wilson, WR"
2014,Allen Hurns,JAC,WR,A.Hurns,00-0030821,"Allen Hurns, WR"
2014,Allen Robinson,JAC,WR,A.Robinson,00-0031428,"Allen Robinson, WR"
2014,Alshon Jeffery,CHI,WR,A.Jeffery,00-0029137,"Alshon Jeffery, WR"
2014,Andre Caldwell,DEN,WR,A.Caldwell,00-0026237,"Andre Caldwell, WR"
2014,Andre Holmes,OAK,WR,A.Holmes,00-0028263,"Andre Holmes, WR"
2014,Andre Johnson,HOU,WR,A.Johnson,00-0022044,"Andre Johnson, WR"
2014,Andre Roberts,WAS,WR,A.Roberts,00-0027691,"Andre Roberts, WR"
2014,Andrew Hawkins,CLE,WR,A.Hawkins,00-0027918,"Andrew Hawkins, WR"
